imagename,values,gt_label,probs,predicted_label,pred_1_0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_252_0,"[[1.0, 1.7995454910558878e-26, 2.7523798284502575e-16], [1.0, 1.960013751070419e-21, 9.275608410427158e-19]]",PO,[1.00000000e+00 9.80015873e-22 1.38082772e-16],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_53_01_7838)_501_0,"[[1.049985166901024e-05, 0.9999895095825195, 5.0720411334498726e-20], [5.594764651561945e-10, 0.9992757439613342, 0.0007242843857966363]]",PI,[5.25020557e-06 9.99632627e-01 3.62142193e-04],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_106_page_3,"[[0.3936363160610199, 1.0781964513914555e-12, 0.6063637137413025]]",OTHERS,[3.93636316e-01 1.07819645e-12 6.06363714e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_305_0,"[[0.6221715211868286, 0.3778284788131714, 2.0702450592675215e-21]]",PO,[6.22171521e-01 3.77828479e-01 2.07024506e-21],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_271_0,"[[1.0, 2.8998610550584197e-40, 1.723814123275707e-32]]",PO,[1.00000000e+00 2.89986106e-40 1.72381412e-32],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_166_page_0,"[[2.069598034391856e-18, 7.302556996602316e-14, 1.0]]",OTHERS,[2.06959803e-18 7.30255700e-14 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_11,"[[6.241436322102889e-24, 9.973743946260664e-25, 1.0]]",OTHERS,[6.24143632e-24 9.97374395e-25 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_208_0,"[[1.0, 3.495306469268636e-26, 3.0993448457029187e-31], [0.9068522453308105, 0.08286608755588531, 0.010281706228852272]]",PO,[0.95342612 0.04143304 0.00514085],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_344_0,"[[1.0, 2.045610287766307e-19, 1.444696935551703e-25]]",PO,[1.00000000e+00 2.04561029e-19 1.44469694e-25],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_2,"[[1.0, 3.290194505733979e-11, 2.307485037327797e-16]]",PO,[1.00000000e+00 3.29019451e-11 2.30748504e-16],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_3_0,"[[6.015642151080414e-11, 1.0, 3.467238948818359e-15]]",PI,[6.01564215e-11 1.00000000e+00 3.46723895e-15],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_272_0,"[[4.844187060371041e-06, 0.9999951124191284, 3.1717728443680926e-10], [6.404344285795838e-13, 1.0, 2.0406347297388312e-22]]",PO,[2.42209385e-06 9.99997556e-01 1.58588642e-10],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_30_page_1,"[[6.3991558718612396e-09, 2.873018527726687e-14, 1.0]]",OTHERS,[6.39915587e-09 2.87301853e-14 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_13_0,"[[0.9904065728187561, 0.009593459777534008, 5.1151347320104024e-27]]",PI,[9.90406573e-01 9.59345978e-03 5.11513473e-27],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_32_1661)_490_0,"[[1.965240414847358e-09, 1.0, 2.7360735516360325e-21]]",PI,[1.96524041e-09 1.00000000e+00 2.73607355e-21],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_45_9323)_546_0,"[[1.8740775482173214e-15, 1.0, 3.9963312785778035e-21], [1.1979531810979438e-09, 0.0939066931605339, 0.9060932993888855]]",PI,[5.98977528e-10 5.46953347e-01 4.53046650e-01],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_293_0,"[[1.0, 1.0642567799653196e-19, 1.4355391232587022e-25]]",PO,[1.00000000e+00 1.06425678e-19 1.43553912e-25],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_340_0,"[[0.9999958276748657, 4.215574790578103e-06, 4.4843581625819695e-10]]",PO,[9.99995828e-01 4.21557479e-06 4.48435816e-10],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_1,"[[1.0, 3.2816125328628895e-31, 1.1435320108352379e-36]]",PO,[1.00000000e+00 3.28161253e-31 1.14353201e-36],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_89_page_8,"[[8.088896772108999e-16, 2.99687308142893e-05, 0.9999700784683228]]",OTHERS,[8.08889677e-16 2.99687308e-05 9.99970078e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_47_2086)_495_0,"[[2.2368229349771074e-17, 1.0, 9.678280531552726e-26], [0.024513399228453636, 0.15557757019996643, 0.8199090361595154]]",PI,[0.0122567 0.57778879 0.40995452],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_9,"[[1.0798154000428465e-22, 7.213018980430236e-22, 1.0]]",OTHERS,[1.07981540e-22 7.21301898e-22 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_3,"[[1.0, 6.735238247101115e-36, 2.1620353746374738e-40]]",PO,[1.00000000e+00 6.73523825e-36 2.16203537e-40],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_04_16_16_37_06_4995)_283_0,"[[3.065973395440869e-15, 1.0, 1.802849967829098e-19], [8.338038735671339e-20, 1.0, 1.0676874129196739e-29], [1.1083877325290814e-05, 0.00012352246267255396, 0.9998654127120972]]",PI,[3.69462578e-06 6.66707841e-01 3.33288471e-01],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_58_page_1,"[[0.009234500117599964, 5.518440104879119e-08, 0.9907654523849487]]",OTHERS,[9.23450012e-03 5.51844010e-08 9.90765452e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_25_9844)_494_0,"[[3.2786458010330977e-13, 1.0, 1.433683944276752e-25], [0.009318181313574314, 0.9905823469161987, 9.94042056845501e-05]]",PI,[4.65909066e-03 9.95291173e-01 4.97021028e-05],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_12,"[[1.0, 1.533731455378917e-23, 2.5680777194165814e-29]]",PO,[1.00000000e+00 1.53373146e-23 2.56807772e-29],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_59_page_3,"[[3.718772177307983e-06, 0.001274098176509142, 0.9987221360206604]]",OTHERS,[3.71877218e-06 1.27409818e-03 9.98722136e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_227_1,"[[1.0, 1.3056934810759387e-24, 6.0282094354792104e-33]]",PO,[1.00000000e+00 1.30569348e-24 6.02820944e-33],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_10,"[[2.695896077990062e-13, 7.303456328600078e-08, 0.9999998807907104]]",OTHERS,[2.69589608e-13 7.30345633e-08 9.99999881e-01],OTHERS,1
